Disease1	Disease2	Similarity	Similarity_abs	Direction
Asthma	Stroke	-0.07079702002485097	0.07079702002485097	-
Atherosclerosis	Stroke	0.13485573972945855	0.13485573972945855	+
Atrial Fibrillation	Stroke	0.12805075123246995	0.12805075123246995	+
Eosinophilic Esophagitis	Stroke	0.053651684805568076	0.053651684805568076	+
Gastrointestinal Neoplasms	Stroke	0.12612084510506286	0.12612084510506286	+
HIV Infections	Stroke	-0.06744585928208152	0.06744585928208152	-
Hepatitis B	Stroke	-0.05718316623766768	0.05718316623766768	-
Hodgkin Disease	Stroke	0.07414299260505322	0.07414299260505322	+
Huntington Disease	Stroke	-0.10666301857853817	0.10666301857853817	-
Inflammation	Stroke	0.17051446913513119	0.17051446913513119	+
Leukemia	Stroke	-0.07002745728236341	0.07002745728236341	-
Leukemia, B-Cell	Stroke	0.24366378937938757	0.24366378937938757	+
Lichen Planus	Stroke	0.06275109840633532	0.06275109840633532	+
Liver Cirrhosis	Stroke	0.06949986682711494	0.06949986682711494	+
Liver Failure	Stroke	-0.06502770554987126	0.06502770554987126	-
Lupus Erythematosus, Systemic	Stroke	0.08310928657636575	0.08310928657636575	+
Lymphoma, B-Cell	Stroke	0.13787886238206612	0.13787886238206612	+
Lymphoma, T-Cell	Stroke	-0.09091986672845863	0.09091986672845863	-
Mesothelioma	Stroke	0.12219961111944846	0.12219961111944846	+
Myelodysplastic Syndromes	Stroke	-0.05069229572498749	0.05069229572498749	-
Myocardial Infarction	Stroke	0.0810320361303777	0.0810320361303777	+
Osteosarcoma	Stroke	0.05443474858068549	0.05443474858068549	+
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Stroke	-0.05467439373272008	0.05467439373272008	-
Reperfusion Injury	Stroke	0.07801375771923402	0.07801375771923402	+
Sepsis	Stroke	-0.09949155441888825	0.09949155441888825	-
Shock, Hemorrhagic	Stroke	-0.05110207034716609	0.05110207034716609	-
Sjogren's Syndrome	Stroke	0.06625113790270477	0.06625113790270477	+
Hepatitis C, Chronic	Subarachnoid Hemorrhage	-0.10147981605556922	0.10147981605556922	-
Inflammation	Subarachnoid Hemorrhage	0.05773082334442782	0.05773082334442782	+
Inflammatory Bowel Diseases	Subarachnoid Hemorrhage	0.1774331645755388	0.1774331645755388	+
Leukemia, Lymphocytic, Chronic, B-Cell	Subarachnoid Hemorrhage	0.08575859853938314	0.08575859853938314	+
Liver Diseases, Alcoholic	Subarachnoid Hemorrhage	0.3203903575530116	0.3203903575530116	+
Osteoarthritis	Subarachnoid Hemorrhage	-0.05439371704970539	0.05439371704970539	-
Periodontal Diseases	Subarachnoid Hemorrhage	-0.1255101912619296	0.1255101912619296	-
Choriocarcinoma	Telangiectasia, Hereditary Hemorrhagic	-0.09233228470831657	0.09233228470831657	-
Esophagitis	Telangiectasia, Hereditary Hemorrhagic	-0.23062515421898128	0.23062515421898128	-
Nephrosclerosis	Telangiectasia, Hereditary Hemorrhagic	-0.11797472326458024	0.11797472326458024	-
Cardiotoxicity	Testicular Neoplasms	0.06639023215312817	0.06639023215312817	+
Graft Rejection	Testicular Neoplasms	-0.16283725432760246	0.16283725432760246	-
Heart Defects, Congenital	Testicular Neoplasms	-0.17560570541874532	0.17560570541874532	-
Liver Neoplasms	Testicular Neoplasms	0.20416128618766977	0.20416128618766977	+
Lymphoma	Testicular Neoplasms	0.08255675165150826	0.08255675165150826	+
Sezary Syndrome	Testicular Neoplasms	-0.15393521622710224	0.15393521622710224	-
Aortic Aneurysm, Thoracic	Thrombocythemia, Essential	0.5448150476343392	0.5448150476343392	+
Cardiomegaly	Thrombocythemia, Essential	0.20089084495882673	0.20089084495882673	+
Cardiomyopathy, Dilated	Thrombocythemia, Essential	-0.05893618368534752	0.05893618368534752	-
Cardiomyopathy, Hypertrophic	Thrombocythemia, Essential	-0.06914785978408551	0.06914785978408551	-
Cardiovascular Diseases	Thrombocythemia, Essential	0.13830550436511824	0.13830550436511824	+
Coronary Artery Disease	Thrombocythemia, Essential	-0.17620255430703038	0.17620255430703038	-
Hypertrophy	Thrombocythemia, Essential	0.4878453358202192	0.4878453358202192	+
Inferior Wall Myocardial Infarction	Thrombocythemia, Essential	-0.09528074314622462	0.09528074314622462	-
Inflammation	Thrombocythemia, Essential	0.060573059421185155	0.060573059421185155	+
Kidney Diseases	Thrombocythemia, Essential	0.5237324094260599	0.5237324094260599	+
Kidney Failure, Chronic	Thrombocythemia, Essential	0.12399725678927814	0.12399725678927814	+
Laryngeal Neoplasms	Thrombocythemia, Essential	0.07320429037658029	0.07320429037658029	+
Musculoskeletal Abnormalities	Thrombocythemia, Essential	0.5353918626525986	0.5353918626525986	+
Myelodysplastic Syndromes	Thrombocythemia, Essential	-0.09298969389089214	0.09298969389089214	-
Myositis	Thrombocythemia, Essential	0.4762675905739401	0.4762675905739401	+
Pituitary Neoplasms	Thrombocythemia, Essential	0.12022210378090979	0.12022210378090979	+
Retinitis Pigmentosa	Thrombocythemia, Essential	0.11084951130830481	0.11084951130830481	+
Rhabdomyosarcoma	Thrombocythemia, Essential	-0.3009676684603134	0.3009676684603134	-
Squamous Cell Carcinoma, Esophageal	Thrombocythemia, Essential	0.06302796087208841	0.06302796087208841	+
Alopecia	Thyroid Carcinoma, Anaplastic	-0.0751937704446301	0.0751937704446301	-
Alzheimer Disease	Thyroid Carcinoma, Anaplastic	-0.06760130867098534	0.06760130867098534	-
Amyotrophic Lateral Sclerosis	Thyroid Carcinoma, Anaplastic	-0.14334027892107076	0.14334027892107076	-
Aortic Aneurysm, Abdominal	Thyroid Carcinoma, Anaplastic	0.05700103103970658	0.05700103103970658	+
Aortic Valve Insufficiency	Thyroid Carcinoma, Anaplastic	0.31181746024104007	0.31181746024104007	+
Aortic Valve Stenosis	Thyroid Carcinoma, Anaplastic	0.31181746024104007	0.31181746024104007	+
Arthritis, Rheumatoid	Thyroid Carcinoma, Anaplastic	0.09160839103490835	0.09160839103490835	+
Carcinoma, Colon	Thyroid Carcinoma, Anaplastic	0.07427088195916733	0.07427088195916733	+
Creutzfeldt-Jakob Syndrome	Thyroid Carcinoma, Anaplastic	0.2560796048884656	0.2560796048884656	+
Crohn Disease	Thyroid Carcinoma, Anaplastic	0.0678220484736733	0.0678220484736733	+
Dermatitis, Atopic	Thyroid Carcinoma, Anaplastic	0.20775082947244608	0.20775082947244608	+
Diabetic Nephropathies	Thyroid Carcinoma, Anaplastic	0.12278240889581168	0.12278240889581168	+
Eosinophilic Esophagitis	Thyroid Carcinoma, Anaplastic	0.11720030973729141	0.11720030973729141	+
Epilepsy, Temporal Lobe	Thyroid Carcinoma, Anaplastic	-0.14424335712319414	0.14424335712319414	-
Gerstmann-Straussler-Scheinker Disease	Thyroid Carcinoma, Anaplastic	0.2560796048884656	0.2560796048884656	+
Glomerulonephritis	Thyroid Carcinoma, Anaplastic	0.4616346726522779	0.4616346726522779	+
Heart Failure	Thyroid Carcinoma, Anaplastic	0.27098654430180436	0.27098654430180436	+
Huntington Disease	Thyroid Carcinoma, Anaplastic	-0.12634819224513852	0.12634819224513852	-
Leukemia, Myeloid, Acute	Thyroid Carcinoma, Anaplastic	-0.10924975326290498	0.10924975326290498	-
Lichen Planus	Thyroid Carcinoma, Anaplastic	0.24983794400653714	0.24983794400653714	+
Lichen Planus, Oral	Thyroid Carcinoma, Anaplastic	0.2822857224592563	0.2822857224592563	+
Liver Cirrhosis, Biliary	Thyroid Carcinoma, Anaplastic	0.08031623067313182	0.08031623067313182	+
Lupus Erythematosus, Systemic	Thyroid Carcinoma, Anaplastic	0.2160222093393792	0.2160222093393792	+
Lymphoma, T-Cell	Thyroid Carcinoma, Anaplastic	0.07782350092464536	0.07782350092464536	+
Multiple Endocrine Neoplasia Type 1	Thyroid Carcinoma, Anaplastic	-0.24491150119817393	0.24491150119817393	-
Myelodysplastic Syndromes	Thyroid Carcinoma, Anaplastic	-0.06138221251388045	0.06138221251388045	-
Myocardial Reperfusion Injury	Thyroid Carcinoma, Anaplastic	-0.15103890184895555	0.15103890184895555	-
Papillomaviridae	Thyroid Carcinoma, Anaplastic	-0.16934698623846733	0.16934698623846733	-
Periodontal Diseases	Thyroid Carcinoma, Anaplastic	-0.06840597168475007	0.06840597168475007	-
Peritonitis	Thyroid Carcinoma, Anaplastic	-0.18042367024917716	0.18042367024917716	-
Psoriasis	Thyroid Carcinoma, Anaplastic	0.10599860119214424	0.10599860119214424	+
Reperfusion Injury	Thyroid Carcinoma, Anaplastic	-0.0529816480622217	0.0529816480622217	-
Respiratory Syncytial Virus Infections	Thyroid Carcinoma, Anaplastic	0.13345120628337886	0.13345120628337886	+
Sepsis	Thyroid Carcinoma, Anaplastic	0.06895140777402435	0.06895140777402435	+
Sjogren's Syndrome	Thyroid Carcinoma, Anaplastic	0.16811771340472717	0.16811771340472717	+
Small Cell Lung Carcinoma	Thyroid Carcinoma, Anaplastic	0.06460917362446376	0.06460917362446376	+
Adenocarcinoma, Esophageal	Thyroid Neoplasms	0.06262489122641407	0.06262489122641407	+
Adrenocortical Carcinoma	Thyroid Neoplasms	0.06475372143761593	0.06475372143761593	+
Atherosclerosis	Thyroid Neoplasms	0.12605765820089068	0.12605765820089068	+
Atrial Fibrillation	Thyroid Neoplasms	0.05801977288836666	0.05801977288836666	+
Azoospermia	Thyroid Neoplasms	0.06392332133604582	0.06392332133604582	+
Biliary Tract Neoplasms	Thyroid Neoplasms	0.05404437708174843	0.05404437708174843	+
Breast Neoplasms	Thyroid Neoplasms	0.051416508534916305	0.051416508534916305	+
Carcinoma, Renal Cell	Thyroid Neoplasms	0.05066741484544115	0.05066741484544115	+
Carcinoma, Squamous Cell	Thyroid Neoplasms	-0.06513996858443888	0.06513996858443888	-
Carcinoma, Thyroid, Papillary	Thyroid Neoplasms	0.2627840680850272	0.2627840680850272	+
Colorectal Adenocarcinoma	Thyroid Neoplasms	0.07262494411596568	0.07262494411596568	+
Eclampsia	Thyroid Neoplasms	0.05006359873207652	0.05006359873207652	+
Endocrine Gland Neoplasms	Thyroid Neoplasms	0.08810143380288926	0.08810143380288926	+
Glioblastoma	Thyroid Neoplasms	0.06415597970171201	0.06415597970171201	+
Glioma	Thyroid Neoplasms	0.12675098911161317	0.12675098911161317	+
Head and Neck Neoplasms	Thyroid Neoplasms	0.05773080911270882	0.05773080911270882	+
Inflammation	Thyroid Neoplasms	0.09339532397439597	0.09339532397439597	+
Liver Cirrhosis	Thyroid Neoplasms	0.07219368288427201	0.07219368288427201	+
Lymphoma, Primary Effusion	Thyroid Neoplasms	-0.06492393101184954	0.06492393101184954	-
Myelodysplastic Syndromes	Thyroid Neoplasms	-0.07271176168317492	0.07271176168317492	-
Neurilemmoma	Thyroid Neoplasms	0.06511443136614145	0.06511443136614145	+
Neuroblastoma	Thyroid Neoplasms	-0.061477874909071	0.061477874909071	-
Pancreatic Neoplasms	Thyroid Neoplasms	0.14784361009326194	0.14784361009326194	+
Prostatic Neoplasms	Thyroid Neoplasms	-0.05763473696470799	0.05763473696470799	-
Pulmonary Disease, Chronic Obstructive	Thyroid Neoplasms	-0.06330035760976606	0.06330035760976606	-
Sarcoma, Kaposi	Thyroid Neoplasms	-0.11405557134356492	0.11405557134356492	-
Schizophrenia	Thyroid Neoplasms	-0.08373082619994057	0.08373082619994057	-
Scleroderma, Systemic	Thyroid Neoplasms	0.06268621352168632	0.06268621352168632	+
Hepatoblastoma	Thyroiditis, Autoimmune	0.052299102247818106	0.052299102247818106	+
Lymphoma, Large B-Cell, Diffuse	Thyroiditis, Autoimmune	0.08331033219024088	0.08331033219024088	+
Respiratory Syncytial Virus Infections	Thyroiditis, Autoimmune	-0.22686179969541387	0.22686179969541387	-
Retinal Degeneration	Thyroiditis, Autoimmune	0.47783847445372096	0.47783847445372096	+
Sarcoma, Synovial	Thyroiditis, Autoimmune	0.29003736623318305	0.29003736623318305	+
Alopecia	Toxoplasmosis	0.07011408205325953	0.07011408205325953	+
Carcinoma, Adenoid Cystic	Toxoplasmosis	0.05440214707583813	0.05440214707583813	+
Carcinoma, Basal Cell	Toxoplasmosis	0.054859715356948405	0.054859715356948405	+
Choriocarcinoma	Toxoplasmosis	-0.05240141901095141	0.05240141901095141	-
Cutaneous Melanoma	Toxoplasmosis	0.10127435548646058	0.10127435548646058	+
Gastrointestinal Neoplasms	Toxoplasmosis	0.07707226817834335	0.07707226817834335	+
Glioma	Toxoplasmosis	0.1062542163871957	0.1062542163871957	+
Hepatitis B, Chronic	Toxoplasmosis	-0.08669510574755862	0.08669510574755862	-
Hodgkin Disease	Toxoplasmosis	0.0650931911355875	0.0650931911355875	+
Kidney Neoplasms	Toxoplasmosis	-0.08203142404422147	0.08203142404422147	-
Laryngeal Neoplasms	Toxoplasmosis	0.06878760753141384	0.06878760753141384	+
Leukemia, B-Cell	Toxoplasmosis	0.19763025717183336	0.19763025717183336	+
Leukemia-Lymphoma, Adult T-Cell	Toxoplasmosis	0.052499083037636875	0.052499083037636875	+
Lymphoma, B-Cell	Toxoplasmosis	0.0859008527270677	0.0859008527270677	+
Macular Degeneration	Toxoplasmosis	0.060466205289032085	0.060466205289032085	+
Mesothelioma	Toxoplasmosis	0.2505984611879072	0.2505984611879072	+
Periodontal Diseases	Toxoplasmosis	0.08118609524457718	0.08118609524457718	+
Stroke	Toxoplasmosis	0.07390411330184833	0.07390411330184833	+
Adenocarcinoma, Esophageal	Triple Negative Breast Neoplasms	0.09939117742892967	0.09939117742892967	+
Adrenal Cortex Neoplasms	Triple Negative Breast Neoplasms	0.13114967540211286	0.13114967540211286	+
Alopecia	Triple Negative Breast Neoplasms	0.05300796545755081	0.05300796545755081	+
Aortic Aneurysm	Triple Negative Breast Neoplasms	-0.05812680261095387	0.05812680261095387	-
Aortic Valve Insufficiency	Triple Negative Breast Neoplasms	0.06600676080155307	0.06600676080155307	+
Aortic Valve Stenosis	Triple Negative Breast Neoplasms	0.06600676080155307	0.06600676080155307	+
Arthritis, Rheumatoid	Triple Negative Breast Neoplasms	0.05381446848322188	0.05381446848322188	+
Atherosclerosis	Triple Negative Breast Neoplasms	0.14016248080564625	0.14016248080564625	+
Brain Ischemia	Triple Negative Breast Neoplasms	0.09319694845874943	0.09319694845874943	+
Carcinoma, Ductal	Triple Negative Breast Neoplasms	0.05365417407245009	0.05365417407245009	+
Carcinoma, Neuroendocrine	Triple Negative Breast Neoplasms	0.09290753355143234	0.09290753355143234	+
Carcinoma, Renal Cell	Triple Negative Breast Neoplasms	0.06078345995755494	0.06078345995755494	+
Carcinoma, Skin Appendage	Triple Negative Breast Neoplasms	0.05365417407245009	0.05365417407245009	+
Carcinoma, Thyroid, Medullary	Triple Negative Breast Neoplasms	0.09534577327926985	0.09534577327926985	+
Carcinoma, Thyroid, Papillary	Triple Negative Breast Neoplasms	0.11004411431075993	0.11004411431075993	+
Cardiomyopathy, Alcoholic	Triple Negative Breast Neoplasms	-0.052295701886239186	0.052295701886239186	-
Cholangiocarcinoma	Triple Negative Breast Neoplasms	0.0945456750498627	0.0945456750498627	+
Cholesteatoma	Triple Negative Breast Neoplasms	0.2770740596937774	0.2770740596937774	+
Choriocarcinoma	Triple Negative Breast Neoplasms	0.05243944237675953	0.05243944237675953	+
Colitis, Ulcerative	Triple Negative Breast Neoplasms	0.1339987324460551	0.1339987324460551	+
Demyelinating Diseases	Triple Negative Breast Neoplasms	0.09290753355143234	0.09290753355143234	+
Dermatitis, Atopic	Triple Negative Breast Neoplasms	0.07186855067514943	0.07186855067514943	+
Diabetic Nephropathies	Triple Negative Breast Neoplasms	0.08886377444418668	0.08886377444418668	+
Digestive System Neoplasms	Triple Negative Breast Neoplasms	-0.08598175603302464	0.08598175603302464	-
Endocrine Gland Neoplasms	Triple Negative Breast Neoplasms	0.07254441189956179	0.07254441189956179	+
Esophagitis	Triple Negative Breast Neoplasms	-0.05041370986311469	0.05041370986311469	-
Heart Failure	Triple Negative Breast Neoplasms	0.06179030254689476	0.06179030254689476	+
Helplessness, Learned	Triple Negative Breast Neoplasms	0.05749816450067148	0.05749816450067148	+
Hepatitis B	Triple Negative Breast Neoplasms	-0.0501467446402419	0.0501467446402419	-
Hirschsprung Disease	Triple Negative Breast Neoplasms	0.09198698526270573	0.09198698526270573	+
Infertility, Male	Triple Negative Breast Neoplasms	0.09319694845874943	0.09319694845874943	+
Leukemia	Triple Negative Breast Neoplasms	0.06916388211293437	0.06916388211293437	+
Lichen Planus	Triple Negative Breast Neoplasms	0.05419096387846513	0.05419096387846513	+
Lymphoma, Primary Effusion	Triple Negative Breast Neoplasms	-0.0967452462798892	0.0967452462798892	-
Muscular Dystrophies	Triple Negative Breast Neoplasms	-0.0711692618524622	0.0711692618524622	-
Mycosis Fungoides	Triple Negative Breast Neoplasms	-0.06291294358092936	0.06291294358092936	-
Myocardial Infarction	Triple Negative Breast Neoplasms	0.05278404867263777	0.05278404867263777	+
Nasopharyngeal Neoplasms	Triple Negative Breast Neoplasms	-0.07600132539409778	0.07600132539409778	-
Neoplasms	Triple Negative Breast Neoplasms	0.051121678824333966	0.051121678824333966	+
Pituitary Neoplasms	Triple Negative Breast Neoplasms	0.06653048297495731	0.06653048297495731	+
Pre-Eclampsia	Triple Negative Breast Neoplasms	0.0514024128330805	0.0514024128330805	+
Reperfusion Injury	Triple Negative Breast Neoplasms	0.09119677155201818	0.09119677155201818	+
Sarcoma, Kaposi	Triple Negative Breast Neoplasms	-0.09977918772919166	0.09977918772919166	-
Spinal Cord Injuries	Triple Negative Breast Neoplasms	0.13152283482498744	0.13152283482498744	+
Spinal Stenosis	Triple Negative Breast Neoplasms	-0.06955749024565187	0.06955749024565187	-
Squamous Cell Carcinoma, Esophageal	Triple Negative Breast Neoplasms	0.06429216979979949	0.06429216979979949	+
Arthritis, Rheumatoid	Tuberculosis	-0.07520525799480635	0.07520525799480635	-
Creutzfeldt-Jakob Syndrome	Tuberculosis	-0.13461334909447542	0.13461334909447542	-
Crohn Disease	Tuberculosis	-0.05474018316505089	0.05474018316505089	-
Eosinophilic Esophagitis	Tuberculosis	-0.08294591568090809	0.08294591568090809	-
Gerstmann-Straussler-Scheinker Disease	Tuberculosis	-0.13461334909447542	0.13461334909447542	-
Huntington Disease	Tuberculosis	0.13443960198603938	0.13443960198603938	+
Kidney Failure, Chronic	Tuberculosis	0.0730163686870433	0.0730163686870433	+
Leukemia, B-Cell	Tuberculosis	-0.0711660591273767	0.0711660591273767	-
Leukemia-Lymphoma, Adult T-Cell	Tuberculosis	-0.08259704667316678	0.08259704667316678	-
Lichen Planus	Tuberculosis	-0.053892896605233456	0.053892896605233456	-
Lupus Erythematosus, Systemic	Tuberculosis	-0.07354998726588306	0.07354998726588306	-
Myelodysplastic Syndromes	Tuberculosis	0.06643110832624084	0.06643110832624084	+
Papillomaviridae	Tuberculosis	0.18420671466906086	0.18420671466906086	+
Periodontal Diseases	Tuberculosis	0.07071008217728472	0.07071008217728472	+
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	Tuberculosis	0.06633667217335507	0.06633667217335507	+
Prion Diseases	Tuberculosis	0.12067005354906395	0.12067005354906395	+
Reperfusion Injury	Tuberculosis	0.05435341471265523	0.05435341471265523	+
Retinal Neovascularization	Tuberculosis	-0.11810741652642515	0.11810741652642515	-
Sepsis	Tuberculosis	-0.05547353123058228	0.05547353123058228	-
Sjogren's Syndrome	Tuberculosis	-0.1148100720238078	0.1148100720238078	-
Stroke	Tuberculosis	-0.07345020412933871	0.07345020412933871	-
Thyroid Carcinoma, Anaplastic	Tuberculosis	-0.09677057750177168	0.09677057750177168	-
Toxoplasmosis	Tuberculosis	-0.05245152208710314	0.05245152208710314	-
Barrett Esophagus	Urinary Bladder Neoplasms	-0.051471058753807274	0.051471058753807274	-
Carcinoma, Ehrlich Tumor	Urinary Bladder Neoplasms	0.061192060655607734	0.061192060655607734	+
Carcinoma, Endometrioid	Urinary Bladder Neoplasms	0.10854699794281013	0.10854699794281013	+
Carcinoma, Non-Small-Cell Lung	Urinary Bladder Neoplasms	0.06397708851786571	0.06397708851786571	+
Carcinoma, Renal Cell	Urinary Bladder Neoplasms	0.051687139564357554	0.051687139564357554	+
Colorectal Neoplasms	Urinary Bladder Neoplasms	0.11946688216084705	0.11946688216084705	+
Endometriosis	Urinary Bladder Neoplasms	-0.08981100016910601	0.08981100016910601	-
